ds,yhat,yhat_lower,yhat_upper
2022-04-26,1.4314497068193917,-0.43272907884148887,3.2791898687931944
2022-04-27,1.2990931440284754,-0.505365186774771,3.124461879586312
2022-04-28,2.022297555810025,0.36823712071991876,3.8993553612346967
2022-04-29,1.6984134937547992,-0.1719576043750087,3.418887210633782
2022-04-30,1.2257657833733018,-0.6767146610616702,3.193996924408753
2022-05-01,1.8293002102360942,-0.08502581711628858,3.6069336898942024
2022-05-02,2.268141269302136,0.4101471786780178,4.082260330774915
2022-05-03,1.4572061799212281,-0.528627113860191,3.3228742279236756
2022-05-04,1.3296422922394648,-0.5475657683012312,3.180165070579854
2022-05-05,2.0585446881151652,0.22450602023067961,3.9853950462648164
2022-05-06,1.7412452783822716,-0.1348529267291374,3.5870302268005014
2022-05-07,1.2760201621259617,-0.6091321498561533,3.098142009966618
2022-05-08,1.887736152094783,-0.0604060937220978,3.7419246232580057
2022-05-09,2.33540931373561,0.427219931792794,4.334600110648538
2022-05-10,1.5338207200941376,-0.3496763915669749,3.3895730364811674
2022-05-11,1.415956518326296,-0.5044066406999738,3.218657537047546
2022-05-12,2.1547290517919535,0.42137909171452786,4.091838164527622
2022-05-13,1.847270252709095,0.02192375039419398,3.6450972061291385
2022-05-14,1.39164395876091,-0.3907671444007875,3.182760252305036
2022-05-15,2.012497923280404,0.12129066908490763,3.894050072941319
2022-05-16,2.4686282135760225,0.5610930030107355,4.153713619157692
2022-05-17,1.674601032719285,-0.06305172877562779,3.619425685728771
2022-05-18,1.5631988845183373,-0.2852737070285063,3.511285370737084
2022-05-19,2.3071476458096702,0.537721383270293,4.179944252805153
2022-05-20,2.0034155826275732,0.25532700551434456,3.8770931584916593
2022-05-21,1.5499307922610281,-0.3100233186757868,3.469475310762086
2022-05-22,2.171237681403186,0.20203062310834802,3.95602661248225
2022-05-23,2.626065032705018,0.6595859681923958,4.476918933630607
2022-05-24,1.8289505742231105,0.0259130529781736,3.574937890695382
2022-05-25,1.712688875962932,-0.22406644756583544,3.5501907871366227
2022-05-26,2.4500590705276113,0.5569287547151933,4.338271281054133
2022-05-27,2.1381233981308596,0.4267430864365774,3.9876063609152883
2022-05-28,1.6749430536405108,-0.17881709325502518,3.442549977303438
2022-05-29,2.285231974241064,0.4527607182680046,4.129051522038367
2022-05-30,2.727921180411575,0.946230042189013,4.677377165933298
2022-05-31,1.9177786756262356,0.07247051875579477,3.8299683847421515
2022-06-01,1.7878518483622763,-0.06055599703245713,3.82369502731978
2022-06-02,2.5111890175597718,0.6619851239210809,4.3542856586943115
2022-06-03,2.185131287189069,0.49877527918366743,3.9998995521817364
2022-06-04,1.7080213692379163,-0.14570195573109776,3.562407917787161
2022-06-05,2.3048502067738306,0.3440865332833829,4.194249545291804
2022-06-06,2.73481420842203,0.8694186046194365,4.58065624822682
2022-06-07,1.9129282985725113,0.06670489637798803,3.9214625115515966
2022-06-08,1.7724619199158371,-0.14588915594967214,3.5840201413199493
2022-06-09,2.4866548112665123,0.5925219518266438,4.213311795029394
2022-06-10,2.153003891452509,0.40729254789167224,3.8432784770989885
2022-06-11,1.6699680521903715,-0.11193935962344563,3.4982680000139252
2022-06-12,2.2626118094111862,0.49389679432771794,4.026689914759796
2022-06-13,2.6901607128858647,0.7726217281935176,4.622709630038021
2022-06-14,1.8676137748626247,0.04585529066095924,3.773922160785762
2022-06-15,1.7281800769699271,-0.0693681286572972,3.616633585233026
2022-06-16,2.4449963661324907,0.6676216106796017,4.23756028837482
2022-06-17,2.115416923780986,0.24042664631463942,3.8442733651100887
2022-06-18,1.6377224313487686,-0.10082148863294249,3.4856735828123004
2022-06-19,2.2367686703807332,0.4619190489751015,3.98263061840804
2022-06-20,2.671547817930364,0.9003056276631325,4.640263948846552
2022-06-21,1.8568074344123882,-0.09935117513107562,3.755690812692842
2022-06-22,1.7254941200434193,-0.09706961932563758,3.498752174364297
2022-06-23,2.4504784531054575,0.780371028796243,4.314100511064533
2022-06-24,2.128852287651347,0.3037571251642367,4.073428966493928
2022-06-25,1.6586449243365213,-0.15746947154573124,3.5324843857201316
2022-06-26,2.2644787861426168,0.3997908849709341,4.0216190796255225
2022-06-27,2.7051371622114986,0.9212713313558039,4.686571239504535
2022-06-28,1.8951889340274146,0.08982243322072997,3.6444046639848446
2022-06-29,1.7674370970507838,-0.2152420562041435,3.5508335874440933
2022-06-30,2.4946475526304814,0.6204165957999248,4.323931270761101
2022-07-01,2.1738491380455627,0.25216880697956473,4.054817441761714
2022-07-02,1.7030513303338248,-0.2759665315461379,3.501950071827372
2022-07-03,2.3069002118933537,0.3357662351141361,4.086277821189306
2022-07-04,2.744245252619299,0.8491565131658889,4.522855294209543
2022-07-05,1.929761850170455,0.1605501769655026,3.8499492599713965
2022-07-06,1.796396503786528,-0.11016900458135948,3.675945392303586
2022-07-07,2.5170911921140786,0.5981403211862418,4.382870704621291
2022-07-08,2.189078048932716,0.3219366507079033,4.088917805500207
2022-07-09,1.7105909264741102,-0.12634221223379696,3.5197299249563194
2022-07-10,2.306514608493213,0.5084955112506361,4.050252942948432
2022-07-11,2.7359444230647334,1.009020177739265,4.63054081060989
2022-07-12,1.9138014014520242,-0.04832871614638653,3.7255595602932967
2022-07-13,1.7732700705230575,-0.13976808211284936,3.492771695272566
2022-07-14,2.487515661181331,0.7027876875682424,4.332525271879378
2022-07-15,2.153972033081259,0.4427223857974956,4.090762200411665
2022-07-16,1.671047098815658,-0.18135200975316604,3.571114531946509
2022-07-17,2.2637666884553225,0.5340312896630721,4.205673967783833
2022-07-18,2.691329757332404,0.842301816678782,4.514479513394478
2022-07-19,1.8687202120091868,0.006433418840820357,3.8073315044276437
2022-07-20,1.7291425389437514,-0.2360004757506757,3.5335635076376812
2022-07-21,2.4457380823440706,0.5735615890657237,4.245008317187721
2022-07-22,2.1158733002082366,0.39769261601030215,3.937627980163277
2022-07-23,1.6378467746839696,-0.2699417395667491,3.539985365945828
2022-07-24,2.236535874783586,0.33102109497483717,4.016363560895793
2022-07-25,2.6709558968980414,0.8224848981291147,4.578664163108914
2022-07-26,1.8558768485058885,-0.06350098628904746,3.6529798146649064
2022-07-27,1.7242649206936562,-0.15669888397482537,3.484381504851496
2022-07-28,2.4490053320610308,0.6447492901295554,4.369217013213335
2022-07-29,2.127197688466616,0.3813140896840155,3.923679894652803
2022-07-30,1.656870435112166,-0.18723825919553463,3.534524965577642
2022-07-31,2.262635089700143,0.44206344514739093,4.066658054497954
2022-08-01,2.703252869241604,0.8986168539942694,4.5253232882132
2022-08-02,1.8932586657446215,0.0866896159677405,3.700256848732112
2022-08-03,1.765409214280107,-0.11098945494274513,3.674840634486725
2022-08-04,2.4924119483519114,0.6143047901213785,4.426622494844831
2022-08-05,2.171225518715295,0.28374934724345047,4.052112250230858
2022-08-06,1.6997784080055445,-0.26504557707206333,3.6697865371577114
2022-08-07,2.3026262139756573,0.4934444834277579,4.1354278872820665
2022-08-08,2.738520129589056,0.8656063288188959,4.631270777300861
2022-08-09,1.9220315241380712,-0.017830550287667182,3.7739789243007014
2022-08-10,1.7859994535344592,-0.02951991590606444,3.6383864548497185
2022-08-11,2.503257614181312,0.6039173648475781,4.194738025364699
2022-08-12,2.170931771125386,0.3428312154865981,4.062986409047424
2022-08-13,1.6871541802713859,-0.07515853622435541,3.4973515180002503
2022-08-14,2.2767156954942007,0.5051607337172326,4.248212020205031
2022-08-15,2.698628233741035,0.7820187483184036,4.490467417099477
2022-08-16,1.8677426701429016,0.054642429165441965,3.6991049605055975
2022-08-17,1.7171891768821264,-0.17868565434358488,3.5538577263453175
2022-08-18,2.420096718569143,0.6453116927595306,4.308042121319279
2022-08-19,2.0738829400699452,0.16887528792678977,4.022149327140698
2022-08-20,1.5769611729015092,-0.27633485188123064,3.332414704947274
2022-08-21,2.1543854527355077,0.3790164930455987,4.0725641361671165
2022-08-22,2.565406412351446,0.7199585364192232,4.424899220840181
2022-08-23,1.7250832977156318,-0.027353628054211654,3.6299210552656356
2022-08-24,1.5667192756487174,-0.23077637620519603,3.5900448591752627
2022-08-25,2.26357687672144,0.4882330622135869,4.142571675116096
2022-08-26,1.9131649106389237,-0.041980412104152105,3.8164839529874137
2022-08-27,1.4139436516475534,-0.4738404186553245,3.3747746973828576
2022-08-28,1.9909692247679063,0.07508524145845881,3.8951324920146906
2022-08-29,2.403450062111496,0.6923672397509737,4.159951103734693
2022-08-30,1.5663606484624573,-0.3732839395833985,3.3051821977620657
2022-08-31,1.41287966424565,-0.5043609236593863,3.2754862062134458
2022-09-01,2.1161092781327597,0.22487422712798297,3.99580695644173
2022-09-02,1.7733668090747434,-0.17491611531129814,3.624821048981013
2022-09-03,1.2828954132526107,-0.44450632180491484,3.1528959585104115
2022-09-04,1.8695145657329488,-0.003154834362419278,3.6829418810350267
2022-09-05,2.292183030465905,0.5266596962963286,4.316915900459751
2022-09-06,1.465619352800101,-0.35358566977676814,3.091244563794693
2022-09-07,1.3227467936386024,-0.5930980089206505,3.1084460957980196
2022-09-08,2.036419269988627,0.30858917152710585,3.8728710582066306
2022-09-09,1.7037193410310418,-0.22845772996962957,3.6944969771346257
2022-09-10,1.2226747263912006,-0.7795197332360708,3.032360874846958
2022-09-11,1.8179139742958512,-0.06757127989950294,3.61464007532807
2022-09-12,2.2482338418270844,0.41856282630394287,4.093997248687868
2022-09-13,1.4282233143235787,-0.3585354970457477,3.2570705118345873
2022-09-14,1.2907111028918203,-0.6159557982841157,3.133445351771885
2022-09-15,2.008493133570548,0.1170286641730458,3.7567586859817843
2022-09-16,1.67863104595911,-0.07442690992261507,3.6040406024562692
2022-09-17,1.199168196853293,-0.5043240921097688,3.069543928805805
2022-09-18,1.7947838246914514,-0.23272989060437385,3.5945688678314283
2022-09-19,2.2243580029985606,0.29442641717618984,4.083731158451959
2022-09-20,1.402592401035791,-0.4801653613342946,3.365072308143977
2022-09-21,1.262453804226101,-0.6645472336593302,3.1301565457372806
2022-09-22,1.9768970396655645,-0.006929045159198553,3.7149332331725606
2022-09-23,1.643158470783964,-0.15062588139379177,3.6199281521841167
2022-09-24,1.1594667123780822,-0.7094554920802548,3.0204208204440848
2022-09-25,1.7506913822953252,-0.046862887565960895,3.5159935775028055
2022-09-26,2.1759026783207487,0.3902095174303094,4.0809982272455665
2022-09-27,1.3499869537926719,-0.483571284448638,3.1781091578084912
2022-09-28,1.2060853902473445,-0.6156624207699399,2.997123328242149
2022-09-29,1.9173125442895786,0.14546008948883393,3.650784122170179
2022-09-30,1.5810460470345782,-0.13902373081007854,3.458697895163528
2022-10-01,1.09563420078208,-0.8537092998520674,2.940486362778948
2022-10-02,1.6860423595133511,-0.09522312335112897,3.6471450171509128
2022-10-03,2.1114109269301253,0.26612791601483454,3.9413561473656453
2022-10-04,1.2866701650637555,-0.5832614402440535,3.1843631273856428
2022-10-05,1.1449789051088903,-0.6739357088126909,2.812144591928135
2022-10-06,1.8594439059487282,-0.04488494843812692,3.929336626941919
2022-10-07,1.527411083176132,-0.29028561379529766,3.3820986781276297
2022-10-08,1.047175276411264,-0.7994863585086118,2.9395478856643997
2022-10-09,1.6436293459373246,-0.14880016216961622,3.593081615584387
2022-10-10,2.075825321958802,0.28875100532698744,3.9925098392573135
2022-10-11,1.2585926776491414,-0.6852320889641782,3.0105129255967378
2022-10-12,1.1249806890852663,-0.7295439179082724,2.9695567151461906
2022-10-13,1.8479814963457024,0.03039415871266847,3.65426655515634
2022-10-14,1.5248249591477756,-0.2408217937100625,3.61675908784983
2022-10-15,1.0536918517981602,-0.7695934021068397,2.9340582925312857
2022-10-16,1.6593660755543134,-0.22730821532432074,3.580654547822285
2022-10-17,2.1007985127990745,0.1168176440630519,3.940910930904746
2022-10-18,1.2927275124964819,-0.5679533358405744,3.231577554166783
2022-10-19,1.1681229080285562,-0.6941749367296499,3.0155205426628067
2022-10-20,1.8999101413252926,0.012916025146228234,3.7523432915623793
2022-10-21,1.5852655692698998,-0.32532997763572286,3.468583420529063
2022-10-22,1.1223295028940141,-0.6272404198627298,2.9893450553234264
2022-10-23,1.7358576861004913,-0.1907189110375694,3.5389047991332188
2022-10-24,2.1847838886426025,0.3520971757452792,4.057358353295558
2022-10-25,1.383838672907212,-0.39515559865769606,3.21200319938368
2022-10-26,1.2659913228595512,-0.6650090358173667,3.083725432679489
2022-10-27,2.0041716103576874,0.09866623545152434,3.846076017768503
2022-10-28,1.695562586456166,-0.28043949371669247,3.6173284179080394
2022-10-29,1.2383110660892909,-0.5543206432292676,3.159150161121971
2022-10-30,1.8571766329005317,0.004293907257134537,3.873043108474199
2022-10-31,2.311091956528437,0.48908528577476196,4.19777970126072
2022-11-01,1.5147795929081118,-0.3138442818203776,3.44451959075528
2022-11-02,1.4011923560420163,-0.5237207100146348,3.194980169491011
2022-11-03,2.143234022210945,0.34699087441846516,4.201532408747976
2022-11-04,1.838051621706205,0.014819580386706268,3.797437001723152
2022-11-05,1.3837460335653584,-0.42995823255189736,3.184674997750989
2022-11-06,2.005021734143151,0.18948969281304745,3.854500927679386
2022-11-07,2.460748491842379,0.39397482484801666,4.197099869251612
2022-11-08,1.6655801537843782,-0.10337180496721762,3.5538623507767504
2022-11-09,1.5523975637524907,-0.3297796227467247,3.449351209896937
2022-11-10,2.2940322997227884,0.5427462817531378,4.052516390386095
2022-11-11,1.9875623922651469,0.07774392676507565,3.796230254532652
2022-11-12,1.5310266265099548,-0.47591407208011627,3.3266035767613036
2022-11-13,2.1490781504558862,0.3124018442487783,4.0552052622185855
2022-11-14,2.6005500424270735,0.6817122787904011,4.606199315988025
2022-11-15,1.8000778369033426,-0.08099960579819383,3.7622433603698178
2022-11-16,1.6805458992105995,-0.2421284111906147,3.58618012742387
2022-11-17,2.414814191241926,0.6360198952885292,4.240157031903603
2022-11-18,2.1000164509673165,0.23877294681429279,3.981217863176941
2022-11-19,1.6342762623830416,-0.1906162196887356,3.611855313764261
2022-11-20,2.24236162980603,0.5219697372126986,4.083013189820763
2022-11-21,2.683250621538683,0.9795006246330169,4.484885864771635
2022-11-22,1.8717530193740526,-0.02539035195845718,3.807722961550721
2022-11-23,1.7409548292389736,-0.13315098369157036,3.5287660211701204
2022-11-24,2.4639421898865943,0.6296472208486285,4.336902715249687
2022-11-25,2.1380957284333224,0.3310108391202549,3.9938323846055503
2022-11-26,1.6618018961894574,-0.21899067665672833,3.3945251324018346
2022-11-27,2.260101987098789,0.35190320182268864,4.0495421053362515
2022-11-28,2.6922515207435094,0.8003342862346069,4.525458721902949
2022-11-29,1.8733350701294134,-0.13994119537832578,3.7097247707459653
2022-11-30,1.7367035564752475,-0.08548953337959092,3.586561554298616
2022-12-01,2.455690733820944,0.5519960853803946,4.317644690837617
2022-12-02,2.127900112043631,0.34522817954259083,4.042688687077577
2022-12-03,1.6519090608332103,-0.18748917921762462,3.4350282896950772
2022-12-04,2.2529110079518424,0.44301939839785787,4.013230663134893
2022-12-05,2.6902686222857604,0.8365127921189565,4.672665574828818
2022-12-06,1.8791232606902395,0.06612982923738858,3.793463396103931
2022-12-07,1.752827884540963,-0.11216465145973853,3.61801327648259
2022-12-08,2.4846603312018676,0.6378822235258407,4.221948520775911
2022-12-09,2.172108325293642,0.3819139856506765,4.049776347066435
2022-12-10,1.7135730775619347,-0.09560738663358416,3.5245020704179977
2022-12-11,2.3340124552929895,0.3683293958630272,4.280775770476088
2022-12-12,2.7924966475719524,0.8419900293289913,4.630003871628688
2022-12-13,2.0038215977386624,0.09219810163741562,3.865870910009666
2022-12-14,1.9009473616570496,-0.07122775171384034,3.7778097449777825
2022-12-15,2.656718189577546,0.6987028521481622,4.443832844870303
2022-12-16,2.368155590187972,0.49664533083982754,4.221593851795136
2022-12-17,1.9331710619345115,0.09428736402659614,3.9238042546418903
2022-12-18,2.576219280149855,0.7925283615042443,4.341830876751492
2022-12-19,3.0558644394340724,1.2192180508883486,4.880793371589871
2022-12-20,2.2864047770934772,0.5645915902683807,4.267034060133918
2022-12-21,2.2003221726518616,0.40173507135492365,3.960013085456299
2022-12-22,2.970013347781485,1.0802923775073499,4.763240322822596
2022-12-23,2.6920936485012037,0.7713336780280109,4.588701591259411
2022-12-24,2.2641198224270704,0.40749347775577166,4.209315890844267
2022-12-25,2.910252318632232,0.8664736836763193,4.71348434322569
2022-12-26,3.388829567279211,1.3867808182456265,5.247070167769363
2022-12-27,2.6139990476011725,0.8277422885929402,4.523477263583885
2022-12-28,2.518171853509828,0.5874090318962208,4.397317385128171
2022-12-29,3.273757131958589,1.3050159985432668,5.143441611436666
2022-12-30,2.977467267803127,1.2244164056656697,4.770556476371875
2022-12-31,2.5270401642292177,0.5936324712175886,4.262748625693838
2023-01-01,3.1468991292647246,1.243937603970097,4.892853635699905
2023-01-02,3.595722856207357,1.8514040311756055,5.416844532385224
2023-01-03,2.7880703845127988,1.048130203793178,4.741417965180257
2023-01-04,2.656827874516362,0.8553473636251555,4.58451429609481
2023-01-05,3.374933738156619,1.4899254746079695,5.154858217411035
2023-01-06,3.0396732059999727,1.1914216415218577,4.936428981880666
2023-01-07,2.5493889203303075,0.6890770914164388,4.507497712589945
2023-01-08,3.1291283340855607,1.251974963038664,5.062444719524037
2023-01-09,3.538200694337539,1.724769582248136,5.3023423740522215
2023-01-10,2.6917888021658243,0.8111550771909132,4.486070249216471
2023-01-11,2.523382694520335,0.7164713216190425,4.302854221520812
2023-01-12,3.206492100540032,1.3729008820467243,5.0172845517018265
2023-01-13,2.838929054592142,0.8747300017869643,4.704525038610107
2023-01-14,2.31950754024544,0.3480568571157166,4.166967610642819
2023-01-15,2.873681205262293,0.9585205692888947,4.624707718257582
2023-01-16,3.2610921557871686,1.3276148359548468,5.16672982102388
2023-01-17,2.3971762141572017,0.6500161255879553,4.3414164335522365
2023-01-18,2.2155919364870402,0.3456358929230822,4.021951839823311
2023-01-19,2.8899303480800698,1.0989442549694641,4.690375625591279
2023-01-20,2.5179968353604822,0.5427876120379772,4.299926124690172
2023-01-21,1.9985120758999027,0.1281990789059597,3.809737564313572
2023-01-22,2.5567530040018784,0.9105869778328783,4.366242351775337
2023-01-23,2.9521067288964042,1.1316759903403832,4.7953636829980555
2023-01-24,2.0996826527759445,0.14392594389117547,3.874259875523006
2023-01-25,1.9327499052694546,0.14801833370700807,3.7933446500327483
2023-01-26,2.6244568353187145,0.6837838070621767,4.422694163221165
2023-01-27,2.272123750261979,0.32390063389158563,4.092318588699338
2023-01-28,1.773955509541091,-0.14336269680251007,3.771006370581713
2023-01-29,2.3546946784599307,0.46174213878379405,4.158986222926777
2023-01-30,2.773187856471472,0.8794784546588738,4.5988218454083505
2023-01-31,1.944010122396341,0.029228469167268067,3.863107543833212
2023-02-01,1.7999144135719634,-0.06064370808964344,3.5341414678120824
2023-02-02,2.513562293548847,0.6123290586436371,4.2976761851770044
2023-02-03,2.181827032177475,0.35786729745289103,4.125701231605541
2023-02-04,1.7025153666285844,-0.24692480473581468,3.691619135662884
2023-02-05,2.3000284430027294,0.4874915720795216,4.242116928506353
2023-02-06,2.7329343852826202,0.8372917124926239,4.628315824108549
2023-02-07,1.915597308257234,0.13066541801888804,3.884066107602905
2023-02-08,1.7806295104013588,-0.06481383456260366,3.6274309273849914
2023-02-09,2.500623266742326,0.6274658824790825,4.319688751602659
2023-02-10,2.1724531573582238,0.1727603431882381,3.9414472962867575
2023-02-11,1.6939953578572802,-0.23130034094592966,3.5551452230705003
2023-02-12,2.2897844924447583,0.41679630858910743,4.116789460919421
2023-02-13,2.718580637726269,0.9451391080714825,4.630532597930224
2023-02-14,1.8949914708810227,-0.009786578999463539,3.822058717218774
2023-02-15,1.751916505940485,-0.23989161710216644,3.6952484233687732
2023-02-16,2.46227007023521,0.616155352475694,4.246603955878114
2023-02-17,2.123274206720214,0.3366148636716763,3.8325933419592806
2023-02-18,1.6331681893730359,-0.31596888694161734,3.4881190235707353
2023-02-19,2.21685551675167,0.18745112585276708,4.073638167557304
2023-02-20,2.633461232788365,0.8713868049077479,4.541123963642568
2023-02-21,1.7979448187505176,0.06541642489914617,3.74189501527676
2023-02-22,1.6435358331932488,-0.23301010423075233,3.4871760461749814
